timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679299626962,8637,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-48,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8633,0,718
1679299627198,8440,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-72,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8440,0,1304
1679299626889,8749,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-41,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8749,0,912
1679299626863,8775,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-38,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8775,0,836
1679299627007,8631,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-53,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8631,0,733
1679299626774,8864,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-29,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8864,0,923
1679299635466,195,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-7,text,true,,1122,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,195,0,0
1679299627121,8565,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-64,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8565,0,687
1679299626560,9130,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-1,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9130,0,758
1679299626592,9099,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-10,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9099,0,611
1679299627081,8610,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-60,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8610,0,1013
1679299626998,8695,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-52,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8695,0,773
1679299626632,9062,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-14,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9061,0,566
1679299626879,8817,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-40,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8817,0,895
1679299626560,9136,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-3,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9136,0,466
1679299626666,9030,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-18,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9030,0,517
1679299626812,8886,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-33,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8886,0,871
1679299627408,8290,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-94,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8290,0,818
1679299626823,8877,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-34,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8876,0,864
1679299626680,9020,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-19,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9020,0,565
1679299627093,8637,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-62,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8637,0,1103
1679299627351,8381,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-88,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8381,0,1187
1679299627033,8699,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-56,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8699,0,672
1679299626711,9021,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-23,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9021,0,326
1679299626748,8984,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-26,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8984,0,313
1679299635558,179,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-27,text,true,,1105,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,179,0,0
1679299626761,8977,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-28,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8974,0,428
1679299627211,8527,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-74,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8527,0,622
1679299626805,8933,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-32,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8933,0,881
1679299626684,9055,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-20,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9055,0,425
1679299627149,8630,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-67,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8630,0,1087
1679299627378,8402,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-91,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8402,0,1101
1679299626843,8938,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-36,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8937,0,924
1679299626731,9050,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-25,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9050,0,426
1679299626560,9222,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-2,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9222,0,814
1679299627057,8727,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-58,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8727,0,736
1679299635593,194,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-11,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,194,0,0
1679299635501,288,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-9,text,true,,1103,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,288,0,0
1679299635466,324,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-5,text,true,,1099,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,323,0,0
1679299635501,294,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-8,text,true,,1094,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,294,0,0
1679299635558,239,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-6,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,239,0,0
1679299635557,242,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-17,text,true,,1096,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,242,0,0
1679299635595,209,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-54,text,true,,1116,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,209,0,0
1679299635559,253,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-47,text,true,,1102,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,253,0,0
1679299627311,8516,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-84,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8516,0,1077
1679299627258,8569,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-79,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8569,0,1271
1679299635557,275,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-16,text,true,,1111,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,275,0,0
1679299627165,8668,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-69,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8668,0,1196
1679299627028,8805,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-55,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8805,0,652
1679299626708,9125,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-22,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9125,0,687
1679299627363,8470,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-89,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8470,0,1048
1679299635593,239,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-71,text,true,,1109,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,239,0,0
1679299627111,8722,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-63,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8722,0,1061
1679299627243,8590,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-77,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8590,0,1283
1679299635638,195,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-29,text,true,,1115,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,195,0,0
1679299635594,243,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-13,text,true,,1111,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,243,0,0
1679299627422,8438,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-95,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8438,0,947
1679299626873,8987,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-39,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8987,0,889
1679299627343,8517,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-87,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8517,0,1205
1679299627159,8701,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-68,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8701,0,659
1679299626610,9250,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-12,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9250,0,513
1679299635591,271,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-49,text,true,,1094,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,271,0,0
1679299627467,8396,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-100,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8396,0,873
1679299635590,278,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-4,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,278,0,0
1679299635697,174,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-33,text,true,,1106,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,174,0,0
1679299635691,185,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-10,text,true,,1094,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,185,0,0
1679299635638,241,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-53,text,true,,1105,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,241,0,0
1679299635694,193,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-14,text,true,,1094,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,193,0,0
1679299635732,157,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-88,text,true,,1102,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,157,0,0
1679299635739,156,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-20,text,true,,1115,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,156,0,0
1679299635696,201,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-18,text,true,,1106,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,201,0,0
1679299635689,215,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-1,text,true,,1115,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,215,0,0
1679299635590,316,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-35,text,true,,1096,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,316,0,0
1679299635699,209,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-34,text,true,,1102,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,209,0,0
1679299635686,223,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-64,text,true,,1101,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,222,0,0
1679299635697,213,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-94,text,true,,1114,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,213,0,0
1679299635780,135,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-36,text,true,,1108,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,135,0,0
1679299635638,283,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-72,text,true,,1104,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,283,0,0
1679299627384,8550,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-92,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8550,0,1124
1679299627254,8680,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-78,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8680,0,1139
1679299626989,8945,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-51,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8945,0,760
1679299627206,8729,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-73,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8729,0,1126
1679299626899,9040,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-42,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9040,0,912
1679299627439,8504,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-97,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8504,0,1040
1679299627124,8821,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-65,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8821,0,1018
1679299626914,9031,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-43,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9031,0,910
1679299627460,8485,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-99,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8485,0,1066
1679299626939,9006,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-46,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9006,0,910
1679299626637,9308,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-15,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9308,0,688
1679299627176,8769,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-70,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8769,0,1274
1679299627315,8631,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-85,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8631,0,1180
1679299635732,215,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-26,text,true,,1109,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,215,0,0
1679299627134,8814,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-66,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8814,0,954
1679299635699,254,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-19,text,true,,1099,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,254,0,0
1679299635738,215,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-28,text,true,,1112,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,215,0,0
1679299635638,323,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-41,text,true,,1110,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,323,0,0
1679299635591,373,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-24,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,373,0,0
1679299635833,141,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-89,text,true,,1104,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,141,0,0
1679299635730,249,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-62,text,true,,1088,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,249,0,0
1679299635691,289,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-60,text,true,,1101,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,288,0,0
1679299626914,9069,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-44,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9069,0,821
1679299627233,8752,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-76,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8752,0,867
1679299627278,8707,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-81,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8707,0,1206
1679299635833,153,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-77,text,true,,1113,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,153,0,0
1679299626983,9004,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-50,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9004,0,745
1679299627087,8900,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-61,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8900,0,1473
1679299627050,8942,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-57,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8942,0,733
1679299635780,213,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-91,text,true,,1111,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,213,0,0
1679299635827,172,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-79,text,true,,1121,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,172,0,0
1679299635826,178,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-84,text,true,,1105,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,178,0,0
1679299635832,177,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-69,text,true,,1116,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,177,0,0
1679299635860,150,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-12,text,true,,1121,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,150,0,0
1679299635696,343,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-40,text,true,,1117,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,343,0,0
1679299635738,314,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-32,text,true,,1110,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,314,0,0
1679299627270,8801,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-80,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8801,0,1224
1679299627063,9010,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-59,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9009,0,707
1679299627366,8707,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-90,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8707,0,1219
1679299626798,9275,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-31,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9275,0,1252
1679299626784,9289,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-30,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9289,0,1099
1679299627302,8778,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-83,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8778,0,1267
1679299635738,352,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-74,text,true,,1117,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,352,0,0
1679299626932,9197,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-45,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9197,0,858
1679299635860,271,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-87,text,true,,1111,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,270,0,0
1679299635859,272,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-39,text,true,,1103,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,271,0,0
1679299626849,9303,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-37,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,9303,0,907
1679299635780,372,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-25,text,true,,1109,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,372,0,0
1679299635832,325,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-55,text,true,,1108,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,325,0,0
1679299635934,229,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-78,text,true,,1106,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,229,0,0
1679299635732,437,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-23,text,true,,1102,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,437,0,0
1679299635944,225,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-65,text,true,,1103,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,225,0,0
1679299635833,337,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-22,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,337,0,0
1679299635860,330,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-68,text,true,,1106,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,330,0,0
1679299627427,8767,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-96,text,true,,678,387,100,100,https://crm.test.fv-dev.chelpis-app.com/line/user,8767,0,1019
1679299635557,654,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-21,text,true,,1108,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,654,0,0
1679299635732,486,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-56,text,true,,1099,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,486,0,0
1679299635934,394,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-92,text,true,,1109,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,394,0,0
1679299635784,544,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-58,text,true,,1103,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,544,0,0
1679299635984,369,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-76,text,true,,1101,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,369,0,0
1679299635860,498,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-95,text,true,,1099,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,498,0,0
1679299635599,792,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-48,text,true,,1113,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,792,0,0
1679299635693,698,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-52,text,true,,1107,564,100,100,https://crm.test.fv-dev.chelpis-app.com/user/profile,698,0,0
