timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679300084719,18067,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-198,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,18066,0,2669
1679300084663,18135,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-1,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,18135,0,2518
1679300084893,17893,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-395,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,17890,0,2501
1679300084847,17951,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-349,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,17951,0,2379
1679300084884,17914,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-382,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,17914,0,2519
1679300084709,18077,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-174,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,18076,0,2694
1679300085598,62155,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-760,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,62154,0,17955
1679300102841,45462,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-126,text,true,,1110,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,45462,0,0
1679300102841,46423,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-97,text,true,,1102,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,46423,0,0
1679300084704,64802,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-187,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,64802,0,18091
1679300102841,47119,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-39,text,true,,1123,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,47118,0,0
1679300102841,50848,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-198,text,true,,1098,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,50847,0,0
1679300085433,68652,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-595,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,68652,0,1972
1679300084732,69402,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-203,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,69402,0,2498
1679300085382,68797,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-853,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,68797,0,14179
1679300084660,69551,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-112,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,69551,0,4134
1679300084701,69572,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-168,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,69572,0,9998
1679300102841,51636,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-297,text,true,,1110,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,51636,0,0
1679300084873,70335,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-374,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,70335,0,2522
1679300085595,69632,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-787,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,69632,0,14482
1679300084785,71873,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-250,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,71872,0,3066
1679300084822,73271,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-329,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73270,0,3010
1679300085379,73226,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-431,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73226,0,16647
1679300102844,55891,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-291,text,true,,1096,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,55891,0,0
1679300084683,74119,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-164,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,74119,0,3048
1679300084883,73976,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-383,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73976,0,18509
1679300085398,73542,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-891,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73541,0,5145
1679300085588,73469,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-718,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73469,0,12678
1679300085616,73472,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-585,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73471,0,14861
1679300087196,72090,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-919,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,72089,0,9615
1679300085606,73680,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-686,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73679,0,11529
1679300085404,73952,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-900,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73952,0,1814
1679300085386,74013,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-873,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,74013,0,1900
1679300084837,74711,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-342,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,74711,0,2418
1679300084716,74885,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-199,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,74885,0,13683
1679300087195,72456,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-921,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,72456,0,16166
1679300084738,75153,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-222,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,75153,0,14023
1679300102841,57075,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-174,text,true,,1119,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,57075,0,0
1679300084704,75233,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-182,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,75232,0,17710
1679300085593,74510,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-801,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,74510,0,12158
1679300087107,73080,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-734,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,73079,0,15459
1679300084844,76521,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-344,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76521,0,9600
1679300085497,76127,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-985,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76127,0,17496
1679300085606,76018,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-486,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76018,0,11665
1679300085604,76152,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-735,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76152,0,15497
1679300085605,76477,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-717,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76476,0,17594
1679300084664,77556,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-40,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77556,0,13238
1679300084844,77457,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-348,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77457,0,9326
1679300084660,78349,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-113,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78349,0,14440
1679300084738,78408,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-208,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78408,0,14939
1679300102842,60365,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-347,text,true,,1099,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,60365,0,0
1679300086805,76434,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-540,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76434,0,8096
1679300085599,77673,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-755,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77672,0,13234
1679300085397,77928,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-888,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77927,0,5273
1679300102841,60500,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-121,text,true,,1111,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,60499,0,0
1679300085370,78034,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-699,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78034,0,14382
1679300084875,78529,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-378,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78529,0,9181
1679300084795,78609,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-298,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78609,0,9328
1679300084665,78741,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-9,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78741,0,2733
1679300084731,78685,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-201,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78685,0,17796
1679300084873,78588,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-373,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78588,0,13632
1679300085615,77847,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-641,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77847,0,16298
1679300084814,78682,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-317,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78682,0,17768
1679300086242,77254,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-453,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77254,0,13958
1679300084848,78777,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-355,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78777,0,16063
1679300084661,78973,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-84,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78973,0,13607
1679300084821,78826,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-323,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78826,0,10070
1679300085615,78036,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-569,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78036,0,12843
1679300084665,78988,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-28,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78988,0,14960
1679300084660,79011,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-93,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79011,0,14135
1679300085387,78285,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-881,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78285,0,14982
1679300084788,78942,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-256,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78942,0,5356
1679300084665,79071,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-100,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79071,0,9373
1679300084898,78847,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-401,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78847,0,3835
1679300085388,78360,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-886,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78360,0,13111
1679300087278,76508,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-510,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76508,0,6839
1679300087170,76624,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-970,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76623,0,16689
1679300085606,78190,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-697,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78190,0,12938
1679300087194,76671,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-933,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76671,0,13806
1679300085613,78255,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-651,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78255,0,12256
1679300084885,79007,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-390,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79007,0,13845
1679300085356,78558,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-492,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78558,0,8911
1679300085498,78533,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-826,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78533,0,9137
1679300084898,79148,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-404,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79148,0,2916
1679300158091,5962,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-329,text,true,,1110,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,5961,0,213
1679300163493,612,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-317,text,true,,1105,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,612,0,190
1679300084838,79293,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-341,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79293,0,9635
1679300084675,79456,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-117,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79456,0,2947
1679300085589,78542,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-578,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78542,0,13748
1679300085386,78781,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-880,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78781,0,8884
1679300084675,79495,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-8,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79495,0,17750
1679300085622,78548,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-514,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78548,0,11595
1679300087293,76878,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-474,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,76877,0,14429
1679300084665,79544,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-12,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79544,0,4316
1679300084824,79414,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-331,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79413,0,5843
1679300085604,78705,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-747,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78705,0,13107
1679300084790,79671,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-277,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79671,0,9691
1679300159055,5454,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-718,text,true,,1106,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,5454,0,178
1679300087149,77401,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-788,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77401,0,16105
1679300159547,5042,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-342,text,true,,1103,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,5042,0,177
1679300102841,61791,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-82,text,true,,1122,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,61791,0,0
1679300086968,77843,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-655,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,77843,0,8148
1679300084908,79976,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-416,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79976,0,13686
1679300102841,62089,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-204,text,true,,1113,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,62089,0,0
1679300085465,79589,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-809,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79589,0,14763
1679300085570,79547,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-434,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79547,0,13146
1679300155207,10122,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-374,text,true,,1109,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,10122,0,136
1679300084893,80859,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-398,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80859,0,13986
1679300087194,78593,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-922,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,78593,0,13505
1679300085588,80199,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-839,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80199,0,9090
1679300085598,80583,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-763,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80583,0,13819
1679300084800,81715,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-303,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81715,0,2455
1679300087230,79730,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-912,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,79729,0,14363
1679300084857,82125,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-361,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82124,0,13884
1679300084659,82324,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-34,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82324,0,14678
1679300102841,64232,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-1,text,true,,1099,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,64232,0,0
1679300085587,81515,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-997,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81515,0,8995
1679300084852,82288,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-359,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82288,0,9171
1679300102841,64320,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-281,text,true,,1118,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,64320,0,0
1679300084683,82513,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-160,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82513,0,19186
1679300087198,80019,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-913,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80019,0,14202
1679300085616,81601,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-621,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81601,0,12444
1679300085598,81637,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-854,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81637,0,12851
1679300086241,80997,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-495,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80996,0,16750
1679300085617,81641,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-607,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81641,0,11883
1679300085592,81666,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-811,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81666,0,17106
1679300087259,80030,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-685,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,80030,0,10056
1679300085388,81952,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-884,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81952,0,15787
1679300084660,82680,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-64,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82680,0,4047
1679300086246,81138,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-500,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81138,0,16133
1679300086243,81158,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-448,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81158,0,13052
1679300085589,81830,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-984,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,81830,0,15829
1679300084767,82662,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-266,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82662,0,14659
1679300102841,64598,HTTP 要求: Step2: Profile,200,OK,執行緒群組 1-224,text,true,,1111,564,1000,1000,https://crm.test.fv-dev.chelpis-app.com/user/profile,64598,0,0
1679300084765,82693,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-227,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82693,0,10023
1679300084701,82758,HTTP 要求: Step1: Login,200,OK,執行緒群組 1-167,text,true,,678,391,1000,1000,https://crm.test.fv-dev.chelpis-app.com/line/user,82758,0,15842
